title_id,name
1988,Senior Software Engineer (Big Data Team)
1989,Senior Software Engineer (Python)
1990,"Analytics Engineer, Monetisation"
1991,Senior RPA Developer
1992,Senior React Developer
1993,Senior Java Developer
1994,Cloud Developer
1995,Senior C++ Developer
1996,Tester (Automation &  Manual)
1997,Performance Test Engineer
1998,Automation Test Engineer
1999,Agile Test Engineer
2000,Database Engineer
2001,Software Engineer (Java/Kotlin)
2002,Software Engineer (.NET) - Allegro Pay
2003,Software Engineer (Python) - Data&AI
2004,Software Engineer (.NET) - Allegro Pay
2005,Mobile Software Engineer (Android)
2006,Mobile Software Engineer (IOS)
2007,Front-end Software Engineer
2008,Mobile Software Engineer (UI)
2009,Software Engineer (Java/Kotlin)
2010,Cloud Engineer-DevOps
2011,Software Engineer (.NET) - Allegro Pay
2012,Software Engineer (Python)
2013,Mobile Software Engineer (iOS)
2014,Cloud Engineer-DevOps
2015,Data Engineer (Data Science Hub)
2016,Mid Data Engineer ( Data Science Hub)
2017,Data Engineer - Advertising
2018,Software Engineer (Java/Kotlin)
2019,Big Data Engineer
2020,Data Engineer - eCommerce/CDP
2021,Software Engineer - Python (PTO)
2022,Software Engineer (.NET) - Allegro Pay
2023,Software Engineer (Java/Kotlin)
2024,Big Data Engineer
2025,Software Engineer (.NET) - Allegro Pay
2026,Software Engineer - Python (PTO)
2027,Data Engineer - eCommerce/CDP
2028,Data Engineer - Allegro Pay
2029,Data Engineer (Data Science Hub)
2030,Data Engineer (Data Science Hub)
2031,Data Engineer - Allegro Pay
2032,Mid Software Engineer (Node.js)
2033,Software Engineer for Big Data Team
2034,Software Engineer (Java/Kotlin)
2035,Software Engineer (Python)
2036,Agile Test Engineer
2037,C++ Backend Developer
2038,C++ Developer
2039,Automation Engineer
2040,C++ Developer
2041,Automation Engineer
2042,Agile Test Engineer in Coredev
2043,Mid Java Developer with Devops skills
2044,Functional Analyst
2045,Młodszy Specjalista / Specjalista ds. systemów AIM
2046,Młodszy Analityk IT
2047,SAP SD Consultant
2048,Global IT Network & Infra Services Lead
2049,Seller Product Lead
2050,Business Intelligence Lead
2051,Business Intelligence Lead
2052,Production Support Lead
2053,UAT & QA Associate
2054,Application Support with API
2055,Application Support Specialist
2056,Software Engineer
2057,SQL database developer
2058,Low-Code Developer
2059,Sr. Full-Stack Engineer(JS/TypeScript)
2060,Java Developer
2061,iOS Developer
2062,iOS Developer
2063,Android Developer Empik Go
2064,Java Developer
2065,Python Developer (Django) Virtualo
2066,Project Manager
2067,Analityk Systemowy
